date,time,timetaken,cs,csmethod,csuri,scstatus,bytes,useragent,site
2018-07-30,00:32:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:32:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:32:49,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:32:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:32:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:33:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:33:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:33:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:33:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:33:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:33:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:33:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:33:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:34:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:34:19,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:34:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:34:25,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:34:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:34:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:34:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:34:55,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:35:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:35:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:35:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:35:25,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:35:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:35:49,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:35:52,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:35:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:36:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:36:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:36:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:36:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:36:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:36:49,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:36:52,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:36:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:37:16,0.004,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:37:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:37:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:37:25,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:37:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:37:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:37:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:37:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:38:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:38:19,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:38:22,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:38:25,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:38:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:38:49,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:38:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:38:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:39:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:39:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:39:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:39:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:39:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:39:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:39:52,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:39:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:40:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:40:19,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:40:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:40:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:40:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:40:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:40:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:40:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:41:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:41:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:41:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:41:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:41:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:41:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:41:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:41:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:42:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:42:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:42:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:42:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:42:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:42:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:42:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:42:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:43:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:43:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:43:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:43:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:43:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:43:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:43:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:43:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:44:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:44:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:44:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:44:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:44:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:44:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:44:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:44:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:45:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:45:19,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:45:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:45:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:45:46,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:45:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:45:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:45:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:46:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:46:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:46:22,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:46:25,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:46:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:46:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:46:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:46:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:47:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:47:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:47:22,0.004,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:47:25,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:47:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:47:49,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:47:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:47:55,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:48:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:48:19,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:48:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:48:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:48:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:48:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:48:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:48:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:49:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:49:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:49:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:49:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:49:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:49:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:49:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:49:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:50:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:50:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:50:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:50:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:50:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:50:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:50:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:50:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:51:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:51:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:51:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:51:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:51:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:51:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:51:52,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:51:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:52:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:52:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:52:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:52:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:52:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:52:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:52:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:52:55,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:53:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:53:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:53:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:53:25,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:53:46,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:53:49,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:53:52,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:53:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:54:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:54:19,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:54:22,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:54:25,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:54:46,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:54:49,0.004,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:54:52,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:54:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:55:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:55:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:55:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:55:25,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:55:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:55:49,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:55:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:55:55,0.002,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:56:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:56:19,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:56:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:56:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:56:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:56:49,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:56:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:56:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:57:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:57:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:57:22,0.004,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:57:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:57:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:57:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:57:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:57:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:58:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:58:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:58:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:58:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:58:46,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:58:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:58:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:58:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:59:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:59:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:59:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:59:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:59:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:59:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,00:59:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,00:59:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:00:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:00:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:00:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:00:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:00:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:00:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:00:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:00:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:01:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:01:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:01:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:01:25,0.004,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:01:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:01:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:01:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:01:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:02:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:02:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:02:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:02:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:02:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:02:49,0.002,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:02:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:02:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:03:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:03:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:03:22,0.004,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:03:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:03:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:03:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:03:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:03:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:04:16,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:04:19,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:04:22,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:04:25,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:04:46,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:04:49,0.003,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,01:04:52,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,01:04:55,0.003,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
